	voltage	current	abs_current	resistance	voltage_ps	current_ps	voltage_ng	current_ng	log_Resistance	abs_Current_ps	abs_Current_ng	current_Density_ps	current_Density_ng	electric_field_ps	electric_field_ng	inverse_resistance_ps	inverse_resistance_ng	sqrt_Voltage_ps	sqrt_Voltage_ng	classification
96	0.5	1.998e-10	1.998e-10	2502502502.5025024	0.5	1.998e-10	0.0	0.0	21.64055706915415	1.998e-10	0.0	0.019979999999999998	0.0	5000000.0	0.0	3.996e-10	0.0	0.7071067811865476	0.0	Memristive
97	0.5	4.007e-10	4.007e-10	1247816321.4374843	0.5	4.007e-10	0.0	0.0	20.944660917726505	4.007e-10	0.0	0.04007	0.0	5000000.0	0.0	8.014e-10	0.0	0.7071067811865476	0.0	Memristive
98	0.45	1.068e-10	1.068e-10	4213483146.067416	0.45	1.068e-10	0.0	0.0	22.161555493184682	1.068e-10	0.0	0.010679999999999999	0.0	4500000.0	0.0	2.3733333333333334e-10	0.0	0.6708203932499369	0.0	Memristive
99	0.4	-9.49e-11	9.49e-11	-4214963119.072708	0.4	-9.49e-11	0.0	0.0	22.161906678438513	9.49e-11	0.0	-0.00949	0.0	4000000.0000000005	0.0	-2.3725e-10	0.0	0.6324555320336759	0.0	Memristive
100	0.35	9.832e-11	9.832e-11	3559804719.2839704	0.35	9.832e-11	0.0	0.0	21.99297152617209	9.832e-11	0.0	0.009832	0.0	3500000.0	0.0	2.8091428571428574e-10	0.0	0.5916079783099616	0.0	Memristive
101	0.3	3.264e-10	3.264e-10	919117647.0588236	0.3	3.264e-10	0.0	0.0	20.63892468851266	3.264e-10	0.0	0.032639999999999995	0.0	3000000.0	0.0	1.088e-09	0.0	0.5477225575051661	0.0	Memristive
102	0.25	4.54e-11	4.54e-11	5506607929.515419	0.25	4.54e-11	0.0	0.0	22.429214649761356	4.54e-11	0.0	0.004539999999999999	0.0	2500000.0	0.0	1.816e-10	0.0	0.5	0.0	Memristive
103	0.2	-1.746e-10	1.746e-10	-1145475372.2794962	0.2	-1.746e-10	0.0	0.0	20.859085560088946	1.746e-10	0.0	-0.017459999999999996	0.0	2000000.0000000002	0.0	-8.73e-10	0.0	0.4472135954999579	0.0	Memristive
104	0.15	-2.991e-10	2.991e-10	-501504513.5406219	0.15	-2.991e-10	0.0	0.0	20.033123165406764	2.991e-10	0.0	-0.02991	0.0	1500000.0	0.0	-1.994e-09	0.0	0.3872983346207417	0.0	Memristive
105	0.1	1.036e-11	1.036e-11	9652509652.509653	0.1	1.036e-11	0.0	0.0	22.990483786103166	1.036e-11	0.0	0.001036	0.0	1000000.0000000001	0.0	1.036e-10	0.0	0.31622776601683794	0.0	Memristive
106	0.05	1.78e-10	1.78e-10	280898876.4044944	0.05	1.78e-10	0.0	0.0	19.453505292082472	1.78e-10	0.0	0.0178	0.0	500000.00000000006	0.0	3.56e-09	0.0	0.22360679774997896	0.0	Memristive
107	0.0	1.717e-11	1.717e-11	0.0	0.0	1.717e-11	0.0	1.717e-11	0.0	1.717e-11	1.717e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Memristive
